station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LTFH,1712919000,36.5671,41.2545,5.0,59.0,53.6,82.25,340.0,5.0,0.0,30.18,,6.21,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,59.0,LTFH 121050Z 34005KT 300V030 9999 SCT012 BKN030 15/12 Q1022 NOSIG,
LTFH,1712922600,36.5671,41.2545,5.0,57.2,51.8,82.12,340.0,6.0,0.0,30.18,,6.21,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,57.2,LTFH 121150Z 34006KT 9999 SCT012 BKN030 14/11 Q1022 NOSIG,
LTFH,1712926200,36.5671,41.2545,5.0,57.2,53.6,87.74,330.0,6.0,0.0,30.18,,6.21,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,57.2,LTFH 121250Z 33006KT 9999 SCT012 BKN030 14/12 Q1022 NOSIG,
LTFH,1712929800,36.5671,41.2545,5.0,55.4,53.6,93.65,310.0,6.0,0.0,30.18,,6.21,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,55.4,LTFH 121350Z 31006KT 9999 SCT012 BKN030 13/12 Q1022 NOSIG,
LTFH,1712933400,36.5671,41.2545,5.0,55.4,51.8,87.65,320.0,4.0,0.0,30.18,,6.21,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,55.4,LTFH 121450Z 32004KT 9999 SCT012 BKN030 13/11 Q1022 NOSIG,
LTFH,1712937000,36.5671,41.2545,5.0,53.6,51.8,93.6,320.0,3.0,0.0,30.18,,6.21,,SCT,BKN,,,800.0,3000.0,,,,,,,,,,53.6,LTFH 121550Z 32003KT 9999 SCT008 BKN030 12/11 Q1022 NOSIG,
LTFH,1712940600,36.5671,41.2545,5.0,53.6,51.8,93.6,290.0,3.0,0.0,30.18,,3.73,,SCT,BKN,,,500.0,2500.0,,,,,,,,,,53.6,LTFH 121650Z 29003KT 6000 SCT005 BKN025 12/11 Q1022 NOSIG,
LTFH,1712944200,36.5671,41.2545,5.0,53.6,51.8,93.6,280.0,3.0,0.0,30.18,,3.73,,SCT,BKN,,,300.0,2500.0,,,,,,,,,,53.6,LTFH 121750Z 28003KT 6000 SCT003 BKN025 12/11 Q1022 NOSIG,
LTFH,1712947800,36.5671,41.2545,5.0,53.6,51.8,93.6,260.0,3.0,0.0,30.18,,3.73,,SCT,BKN,,,1000.0,2800.0,,,,,,,,,,53.6,LTFH 121850Z 26003KT 240V300 6000 SCT010 BKN028 12/11 Q1022 NOSIG,
LTFH,1712951400,36.5671,41.2545,5.0,53.6,53.6,100.0,0.0,0.0,0.0,30.18,,3.73,,SCT,BKN,,,1000.0,2800.0,,,,,,,,,,53.6,COR LTFH 121950Z 00000KT 6000 SCT010 BKN028 12/12 Q1022 NOSIG,
LTFH,1712955000,36.5671,41.2545,5.0,53.6,51.8,93.6,180.0,2.0,0.0,30.18,,3.73,,SCT,BKN,,,1000.0,2800.0,,,,,,,,,,53.6,LTFH 122050Z 18002KT 6000 SCT010 BKN028 12/11 Q1022 NOSIG,
LTFH,1712958600,36.5671,41.2545,5.0,53.6,51.8,93.6,180.0,2.0,0.0,30.18,,3.73,,SCT,BKN,,,1000.0,2800.0,,,,,,,,,,53.6,LTFH 122150Z 18002KT 6000 SCT010 BKN028 12/11 Q1022 NOSIG,
LTFH,1712962200,36.5671,41.2545,5.0,53.6,51.8,93.6,190.0,3.0,0.0,30.18,,6.21,,SCT,BKN,,,1000.0,3000.0,,,,,,,,,,53.6,LTFH 122250Z 19003KT 9999 SCT010 BKN030 12/11 Q1022 NOSIG,
LTFH,1712965800,36.5671,41.2545,5.0,53.6,51.8,93.6,120.0,3.0,0.0,30.15,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,53.6,LTFH 122350Z 12003KT 6000 SCT012 BKN030 12/11 Q1021 NOSIG,
LTFH,1712969400,36.5671,41.2545,5.0,53.6,51.8,93.6,0.0,0.0,0.0,30.15,,3.73,,SCT,BKN,,,1200.0,2800.0,,,,,,,,,,53.6,LTFH 130050Z 00000KT 6000 SCT012 BKN028 12/11 Q1021 NOSIG,
LTFH,1712973000,36.5671,41.2545,5.0,53.6,51.8,93.6,140.0,3.0,0.0,30.15,,3.73,,SCT,BKN,,,800.0,2800.0,,,,,,,,,,53.6,LTFH 130150Z 14003KT 6000 SCT008 BKN028 12/11 Q1021 NOSIG,
LTFH,1712976600,36.5671,41.2545,5.0,53.6,51.8,93.6,140.0,2.0,0.0,30.15,,2.49,,BKN,BKN,,,800.0,2800.0,,,BR,,,,,,,53.6,LTFH 130250Z 14002KT 4000 BR BKN008 BKN028 12/11 Q1021 BECMG 6000 SCT008 BKN028,
LTFH,1712980200,36.5671,41.2545,5.0,55.4,53.6,93.65,120.0,2.0,0.0,30.15,,2.49,,BKN,BKN,,,800.0,2800.0,,,BR,,,,,,,55.4,LTFH 130350Z 12002KT 4000 BR BKN008 BKN028 13/12 Q1021 BECMG 6000 SCT008 BKN028,
LTFH,1712983800,36.5671,41.2545,5.0,55.4,53.6,93.65,180.0,3.0,0.0,30.15,,3.73,,SCT,BKN,BKN,,1200.0,2800.0,9000.0,,,,,,,,,55.4,LTFH 130450Z 18003KT 6000 SCT012 BKN028 BKN090 13/12 Q1021 NOSIG,
LTFH,1712987400,36.5671,41.2545,5.0,59.0,53.6,82.25,,1.0,0.0,30.15,,4.97,,FEW,BKN,BKN,,1200.0,3000.0,9000.0,,,,,,,,,59.0,LTFH 130550Z VRB01KT 8000 FEW012 BKN030 BKN090 15/12 Q1021 NOSIG,
LTFH,1712991000,36.5671,41.2545,5.0,60.8,53.6,77.14,20.0,3.0,0.0,30.15,,6.21,,SCT,BKN,,,3500.0,10000.0,,,,,,,,,,60.8,LTFH 130650Z 02003KT 340V090 9999 SCT035 BKN100 16/12 Q1021 NOSIG,
LTFH,1712994600,36.5671,41.2545,5.0,60.8,51.8,72.2,340.0,5.0,0.0,30.15,,6.21,,SCT,BKN,,,3500.0,10000.0,,,,,,,,,,60.8,LTFH 130750Z 34005KT 310V020 9999 SCT035 BKN100 16/11 Q1021 NOSIG,
LTFH,1712998200,36.5671,41.2545,5.0,60.8,53.6,77.14,340.0,5.0,0.0,30.12,,6.21,,SCT,,,,3500.0,,,,,,,,,,,60.8,LTFH 130850Z 34005KT 260V020 9999 SCT035 16/12 Q1020 NOSIG,
LTFH,1713001800,36.5671,41.2545,5.0,60.8,53.6,77.14,360.0,6.0,0.0,30.12,,6.21,,,,,,,,,,,,,,,,,60.8,LTFH 130950Z 36006KT CAVOK 16/12 Q1020 NOSIG,
LTFH,1713005400,36.5671,41.2545,5.0,60.8,53.6,77.14,350.0,8.0,0.0,30.12,,6.21,,SCT,,,,3500.0,,,,,,,,,,,60.8,LTFH 131050Z 35008KT 9999 SCT035 16/12 Q1020 NOSIG,
LTFH,1713009000,36.5671,41.2545,5.0,60.8,53.6,77.14,340.0,8.0,0.0,30.12,,6.21,,SCT,,,,3500.0,,,,,,,,,,,60.8,LTFH 131150Z 34008KT 9999 SCT035 16/12 Q1020 NOSIG,
LTFH,1713012600,36.5671,41.2545,5.0,62.6,55.4,77.29,360.0,6.0,0.0,30.12,,6.21,,SCT,,,,3500.0,,,,,,,,,,,62.6,LTFH 131250Z 36006KT 330V030 9999 SCT035 17/13 Q1020 NOSIG,
LTFH,1713016200,36.5671,41.2545,5.0,64.4,51.8,63.6,360.0,6.0,0.0,30.09,,6.21,,SCT,,,,3500.0,,,,,,,,,,,64.4,LTFH 131350Z 36006KT 320V040 9999 SCT035 18/11 Q1019 NOSIG,
LTFH,1713019800,36.5671,41.2545,5.0,59.0,53.6,82.25,350.0,7.0,0.0,30.12,,6.21,,SCT,,,,3500.0,,,,,,,,,,,59.0,LTFH 131450Z 35007KT 9999 SCT035 15/12 Q1020 NOSIG,
LTFH,1713023400,36.5671,41.2545,5.0,57.2,51.8,82.12,340.0,4.0,0.0,30.09,,6.21,,SCT,,,,3500.0,,,,,,,,,,,57.2,LTFH 131550Z 34004KT 9999 SCT035 14/11 Q1019 NOSIG,
LTFH,1713027000,36.5671,41.2545,5.0,55.4,51.8,87.65,,1.0,0.0,30.12,,6.21,,SCT,BKN,,,3500.0,10000.0,,,,,,,,,,55.4,LTFH 131650Z VRB01KT 9999 SCT035 BKN100 13/11 Q1020 NOSIG,
LTFH,1713030600,36.5671,41.2545,5.0,53.6,51.8,93.6,300.0,4.0,0.0,30.12,,6.21,,BKN,,,,2800.0,,,,,,,,,,,53.6,LTFH 131750Z 30004KT 9999 BKN028 12/11 Q1020 NOSIG,
LTFH,1713034200,36.5671,41.2545,5.0,55.4,53.6,93.65,330.0,6.0,0.0,30.15,,6.21,,BKN,,,,2800.0,,,,,,,,,,,55.4,LTFH 131850Z 33006KT 9999 BKN028 13/12 Q1021 NOSIG,
LTFH,1713037800,36.5671,41.2545,5.0,53.6,53.6,100.0,310.0,3.0,0.0,30.15,,6.21,,FEW,BKN,,,1200.0,2800.0,,,,,,,,,,53.6,LTFH 131950Z 31003KT 9999 FEW012 BKN028 12/12 Q1021 NOSIG,
LTFH,1713041400,36.5671,41.2545,5.0,53.6,51.8,93.6,140.0,4.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,53.6,LTFH 132050Z 14004KT 6000 SCT012 BKN030 12/11 Q1020 NOSIG,
LTFH,1713045000,36.5671,41.2545,5.0,53.6,51.8,93.6,,4.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,53.6,LTFH 132150Z VRB04KT 6000 SCT012 BKN030 12/11 Q1020 NOSIG,
LTFH,1713048600,36.5671,41.2545,5.0,51.8,51.8,100.0,190.0,2.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,51.8,LTFH 132250Z 19002KT 6000 SCT012 BKN030 11/11 Q1020 NOSIG,
LTFH,1713052200,36.5671,41.2545,5.0,51.8,50.0,93.55,,2.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,51.8,LTFH 132350Z VRB02KT 6000 SCT012 BKN030 11/10 Q1020 NOSIG,
LTFH,1713055800,36.5671,41.2545,5.0,51.8,50.0,93.55,330.0,3.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,51.8,LTFH 140050Z 33003KT 6000 SCT012 BKN030 11/10 Q1020 NOSIG,
LTFH,1713059400,36.5671,41.2545,5.0,53.6,51.8,93.6,,2.0,0.0,30.12,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,53.6,LTFH 140150Z VRB02KT 6000 SCT012 BKN030 12/11 Q1020 NOSIG,
LTFH,1713063000,36.5671,41.2545,5.0,50.0,48.2,93.5,160.0,3.0,0.0,30.12,,3.73,,SCT,BKN,,,800.0,3000.0,,,,,,,,,,50.0,LTFH 140250Z 16003KT 6000 SCT008 BKN030 10/09 Q1020 NOSIG,
LTFH,1713066600,36.5671,41.2545,5.0,50.0,50.0,100.0,110.0,3.0,0.0,30.15,,3.73,,SCT,BKN,,,1200.0,3000.0,,,,,,,,,,50.0,LTFH 140350Z 11003KT 6000 SCT012 BKN030 10/10 Q1021 NOSIG,
LTFH,1713070200,36.5671,41.2545,5.0,55.4,51.8,87.65,110.0,4.0,0.0,30.15,,4.97,,SCT,,,,3400.0,,,,,,,,,,,55.4,LTFH 140450Z 11004KT 8000 SCT034 13/11 Q1021 NOSIG,
LTFH,1713073800,36.5671,41.2545,5.0,59.0,50.0,72.01,,2.0,0.0,30.18,,5.59,,SCT,,,,3000.0,,,,,,,,,,,59.0,LTFH 140550Z VRB02KT 9000 SCT030 15/10 Q1022 NOSIG,
LTFH,1713077400,36.5671,41.2545,5.0,59.0,48.2,67.33,340.0,4.0,0.0,30.18,,5.59,,SCT,,,,3000.0,,,,,,,,,,,59.0,LTFH 140650Z 34004KT 9000 SCT030 15/09 Q1022 NOSIG,
LTFH,1713081000,36.5671,41.2545,5.0,60.8,48.2,63.15,320.0,4.0,0.0,30.18,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,60.8,LTFH 140750Z 32004KT 250V010 9999 FEW036 BKN100 16/09 Q1022 NOSIG,
LTFH,1713084600,36.5671,41.2545,5.0,62.6,44.6,51.72,310.0,4.0,0.0,30.15,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,62.6,LTFH 140850Z 31004KT 260V020 9999 FEW036 BKN100 17/07 Q1021 NOSIG,
LTFH,1713088200,36.5671,41.2545,5.0,62.6,44.6,51.72,350.0,4.0,0.0,30.15,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,62.6,LTFH 140950Z 35004KT 300V030 9999 FEW036 BKN100 17/07 Q1021 NOSIG,
LTFH,1713091800,36.5671,41.2545,5.0,62.6,48.2,59.26,340.0,5.0,0.0,30.15,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,62.6,LTFH 141050Z 34005KT 300V040 9999 FEW036 BKN100 17/09 Q1021 NOSIG,
LTFH,1713095400,36.5671,41.2545,5.0,62.6,48.2,59.26,320.0,8.0,0.0,30.15,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,62.6,LTFH 141150Z 32008KT 290V350 9999 FEW036 BKN100 17/09 Q1021 NOSIG,
LTFH,1713099000,36.5671,41.2545,5.0,62.6,50.0,63.38,350.0,7.0,0.0,30.15,,6.21,,FEW,BKN,,,3600.0,10000.0,,,,,,,,,,62.6,LTFH 141250Z 35007KT 310V030 9999 FEW036 BKN100 17/10 Q1021 NOSIG,
LTFH,1713102600,36.5671,41.2545,5.0,60.8,50.0,67.54,330.0,6.0,0.0,30.15,,6.21,,FEW,,,,3600.0,,,,,,,,,,,60.8,LTFH 141350Z 33006KT 280V360 9999 FEW036 16/10 Q1021 NOSIG,
LTFH,1713106200,36.5671,41.2545,5.0,60.8,50.0,67.54,340.0,4.0,0.0,30.15,,6.21,,FEW,,,,3600.0,,,,,,,,,,,60.8,LTFH 141450Z 34004KT 300V030 9999 FEW036 16/10 Q1021 NOSIG,
LTFH,1713109800,36.5671,41.2545,5.0,57.2,48.2,71.83,350.0,3.0,0.0,30.15,,6.21,,FEW,,,,3600.0,,,,,,,,,,,57.2,LTFH 141550Z 35003KT 310V040 9999 FEW036 14/09 Q1021 NOSIG,
LTFH,1713113400,36.5671,41.2545,5.0,55.4,48.2,76.66,,1.0,0.0,30.18,,6.21,,FEW,,,,3600.0,,,,,,,,,,,55.4,LTFH 141650Z VRB01KT 9999 FEW036 13/09 Q1022 NOSIG,
LTFH,1713117000,36.5671,41.2545,5.0,53.6,46.4,76.5,210.0,2.0,0.0,30.18,,6.21,,,,,,,,,,,,,,,,,53.6,LTFH 141750Z 21002KT CAVOK 12/08 Q1022 NOSIG,
LTFH,1713120600,36.5671,41.2545,5.0,51.8,46.4,81.74,190.0,3.0,0.0,30.18,,6.21,,,,,,,,,,,,,,,,,51.8,LTFH 141850Z 19003KT CAVOK 11/08 Q1022 NOSIG,
LTFH,1713124200,36.5671,41.2545,5.0,50.0,46.4,87.37,180.0,3.0,0.0,30.18,,6.21,,,,,,,,,,,,,,,,,50.0,LTFH 141950Z 18003KT CAVOK 10/08 Q1022 NOSIG,
LTFH,1713127800,36.5671,41.2545,5.0,46.4,44.6,93.4,150.0,4.0,0.0,30.18,,6.21,,,,,,,,,,,,,,,,,44.24,LTFH 142050Z 15004KT CAVOK 08/07 Q1022 NOSIG,
LTFH,1713131400,36.5671,41.2545,5.0,46.4,44.6,93.4,170.0,2.0,0.0,30.18,,6.21,,,,,,,,,,,,,,,,,46.4,LTFH 142150Z 17002KT CAVOK 08/07 Q1022 NOSIG,
LTFH,1713135000,36.5671,41.2545,5.0,46.4,42.8,87.19,150.0,4.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,44.24,LTFH 142250Z 15004KT CAVOK 08/06 Q1021 NOSIG,
LTFH,1713138600,36.5671,41.2545,5.0,48.2,44.6,87.28,160.0,2.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,48.2,LTFH 142350Z 16002KT CAVOK 09/07 Q1021 NOSIG,
LTFH,1713142200,36.5671,41.2545,5.0,46.4,42.8,87.19,160.0,4.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,44.24,LTFH 150050Z 16004KT CAVOK 08/06 Q1021 NOSIG,
LTFH,1713145800,36.5671,41.2545,5.0,44.6,42.8,93.35,140.0,3.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,43.09,LTFH 150150Z 14003KT CAVOK 07/06 Q1021 NOSIG,
LTFH,1713149400,36.5671,41.2545,5.0,44.6,42.8,93.35,150.0,2.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,44.6,LTFH 150250Z 15002KT CAVOK 07/06 Q1021 NOSIG,
LTFH,1713153000,36.5671,41.2545,5.0,46.4,44.6,93.4,160.0,4.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,44.24,LTFH 150350Z 16004KT CAVOK 08/07 Q1021 NOSIG,
LTFH,1713156600,36.5671,41.2545,5.0,57.2,48.2,71.83,130.0,2.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,57.2,LTFH 150450Z 13002KT CAVOK 14/09 Q1021 NOSIG,
LTFH,1713160200,36.5671,41.2545,5.0,64.4,48.2,55.63,,2.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,64.4,LTFH 150550Z VRB02KT CAVOK 18/09 Q1021 NOSIG,
LTFH,1713163800,36.5671,41.2545,5.0,69.8,48.2,46.16,130.0,4.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,69.8,LTFH 150650Z 13004KT 060V170 CAVOK 21/09 Q1021 NOSIG,
LTFH,1713167400,36.5671,41.2545,5.0,71.6,44.6,37.89,120.0,5.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,71.6,LTFH 150750Z 12005KT 050V150 CAVOK 22/07 Q1021 NOSIG,
LTFH,1713171000,36.5671,41.2545,5.0,73.4,44.6,35.66,100.0,5.0,0.0,30.15,,6.21,,,,,,,,,,,,,,,,,73.4,LTFH 150850Z 10005KT 040V170 CAVOK 23/07 Q1021 NOSIG,
LTFH,1713174600,36.5671,41.2545,5.0,73.4,48.2,40.85,360.0,6.0,0.0,30.12,,6.21,,,,,,,,,,,,,,,,,73.4,LTFH 150950Z 36006KT 300V050 CAVOK 23/09 Q1020 NOSIG,
LTFH,1713178200,36.5671,41.2545,5.0,75.2,42.8,31.34,90.0,7.0,0.0,30.12,,6.21,,,,,,,,,,,,,,,,,75.2,LTFH 151050Z 09007KT 040V130 CAVOK 24/06 Q1020 NOSIG,
LTFH,1713181800,36.5671,41.2545,5.0,73.4,48.2,40.85,100.0,9.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,73.4,LTFH 151150Z 10009KT 070V150 CAVOK 23/09 Q1019 NOSIG,
LTFH,1713185400,36.5671,41.2545,5.0,71.6,46.4,40.57,80.0,9.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,71.6,LTFH 151250Z 08009KT 050V120 CAVOK 22/08 Q1019 NOSIG,
LTFH,1713189000,36.5671,41.2545,5.0,69.8,42.8,37.61,100.0,10.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,69.8,LTFH 151350Z 10010KT 070V130 CAVOK 21/06 Q1019 NOSIG,
LTFH,1713192600,36.5671,41.2545,5.0,68.0,42.8,40.0,110.0,10.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,68.0,LTFH 151450Z 11010KT CAVOK 20/06 Q1019 NOSIG,
LTFH,1713196200,36.5671,41.2545,5.0,64.4,44.6,48.55,90.0,5.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,64.4,LTFH 151550Z 09005KT CAVOK 18/07 Q1019 NOSIG,
LTFH,1713199800,36.5671,41.2545,5.0,57.2,46.4,67.12,130.0,5.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,57.2,LTFH 151650Z 13005KT CAVOK 14/08 Q1019 NOSIG,
LTFH,1713203400,36.5671,41.2545,5.0,55.4,46.4,71.64,90.0,4.0,0.0,30.09,,6.21,,,,,,,,,,,,,,,,,55.4,LTFH 151750Z 09004KT CAVOK 13/08 Q1019 NOSIG,
LTFH,1713207000,36.5671,41.2545,5.0,53.6,46.4,76.5,80.0,6.0,0.0,30.06,,6.21,,,,,,,,,,,,,,,,,53.6,LTFH 151850Z 08006KT CAVOK 12/08 Q1018 NOSIG,
LTFH,1713214200,36.5671,41.2545,5.0,50.0,46.4,87.37,110.0,4.0,0.0,30.03,,6.21,,,,,,,,,,,,,,,,,50.0,LTFH 152050Z 11004KT CAVOK 10/08 Q1017 NOSIG,
LTFH,1713217800,36.5671,41.2545,5.0,48.2,46.4,93.45,,1.0,0.0,30.0,,6.21,,,,,,,,,,,,,,,,,48.2,LTFH 152150Z VRB01KT CAVOK 09/08 Q1016 NOSIG,
LTFH,1713221400,36.5671,41.2545,5.0,46.4,44.6,93.4,140.0,2.0,0.0,29.97,,6.21,,,,,,,,,,,,,,,,,46.4,LTFH 152250Z 14002KT CAVOK 08/07 Q1015 NOSIG,
LTFH,1713225000,36.5671,41.2545,5.0,44.6,42.8,93.35,,1.0,0.0,29.97,,6.21,,,,,,,,,,,,,,,,,44.6,LTFH 152350Z VRB01KT CAVOK 07/06 Q1015 NOSIG,
